annotation,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,estimate,std.error,p.value.orig,fdr_significant
ACNT1,1.525516491232066e-4,8.116456870410627e-5,2.2568910838215968,2.136964395062216,0.928095699679639,2,-31277.838162244567,62561.67632448913,62584.31847611103,71340.36444345332,14006,-0.1438844978635032,0.0984272525028856,0.14380860064072207,FALSE
ENT6,1.5988190168584362e-4,8.849534463195585e-5,2.2568828107535404,2.2396639967508634,0.9327336304468298,2,-31277.78681313403,62561.57362626806,62584.21577788996,71339.84142077607,14006,-0.17237541683504518,0.1151818089894546,0.13453273910634037,FALSE
PSNP5,1.6629037200092045e-4,9.490427249880806e-5,2.256875578002318,2.3294503154043977,0.93651536101875,2,-31277.741920886634,62561.48384177327,62584.125993395166,71339.38416841366,14006,-0.16208024184889414,0.10619482415522286,0.12696927796250004,FALSE
SYNOR5,1.734028895468985e-4,1.0201729786418756e-4,2.256867550619594,2.4291020843142848,0.9404381516235812,2,-31277.692096351217,62561.38419270243,62584.02634432433,71338.87668140185,14006,-0.20233659559101755,0.12982297442080337,0.11912369675283759,FALSE
ENT4,1.8596227166209337e-4,1.145775766937529e-4,2.2568533756861364,2.6050720220103356,0.9467275774904379,2,-31277.604114630092,62561.208229260184,62583.85038088208,71337.98055379881,14006,-0.16294357153857167,0.10095489094584809,0.10654484501912427,FALSE
PSPEP2,1.8917063544421467e-4,1.1778616954649657e-4,2.256849754606532,2.6500252269878035,0.9482146272953548,2,-31277.581639034495,62561.16327806899,62583.80542969089,71337.75163303509,14006,-0.17230692005096934,0.10584679577467392,0.10357074540929041,FALSE
ACTE2,2.0463623988398877e-4,1.3325287819909715e-4,2.2568322994642505,2.866721810987341,0.9547744348016591,2,-31277.473296608005,62560.94659321601,62583.58874483791,71336.64814283878,14006,-0.16358744796716615,0.09661781281687314,0.09045113039668179,FALSE
MOL3,2.189129870308698e-4,1.4753064467676325e-4,2.256816185997293,3.066766651402548,0.9600349259975929,2,-31277.373281090244,62560.74656218049,62583.388713802386,71335.62947909541,14006,-0.16641753235677395,0.0950295585912185,0.07993014800481418,FALSE
SYNOR1,2.2832140974829072e-4,1.5693973913644133e-4,2.2568055671073664,3.198599973789796,0.9631385283477515,2,-31277.307369758615,62560.61473951723,62583.25689113913,71334.95817638158,14006,-0.20940030351931332,0.11708394368879194,0.07372294330449711,FALSE
ENT7,2.447584989606514e-4,1.7337800192374075e-4,2.2567870151380984,3.4289267954183766,0.9679576246983675,2,-31277.192217147578,62560.384434295156,62583.026585917054,71333.78536953316,14006,-0.24706640929774398,0.1334241967214314,0.06408475060326489,FALSE
