Annotation,Coefficient p-value,Coefficient,Coefficient std error,FDR < 0.05,annotation,Annotation size,h2g prop.,h2g enrichment,h2g enrichment P-value,"AD (Jansen, 2019)","ADHD (Demontis, 2017)","AN (Duncan, 2017)","ASD (Grove, 2018)","BIP (PGC, 2018)","CAD (Schunkert, 2011)","CVD (Loh, 2018)","CELIAC (Dubois, 2010)","CROHNS (Jostins, 2012)","DEP (Nagel, 2018)","BP_DIA (Loh, 2018)","EA3 (Lee, 2018)","FG_F (Lagou, 2018)","FI_F (Lagou, 2018)","HBA1C (Wheeler, 2017)","HEIGHT (Loh, 2018)","IBD (Jostins, 2012)","INS (Jansen, 2018)","INT (Savage, 2018)","HDL (Teslovich, 2010)","LDL (Teslovich, 2010)","TG (Teslovich, 2010)","SLE (Bentham, 2015)","MDD (Howard, 2019)","MS (Patsopoulos, 2011)","NEU (Nagel, 2018)","PBC (Cordell, 2015)","RA (Okada, 2014)","RT (Linner, 2019)","SCZ (Pardinas, 2018)","SWB (Okbay, 2016)","BP_SYS (Loh, 2018)","T1D (Bradfield, 2011)","T2D (Loh, 2018)","UC (Jostins, 2012)","WHR (Pulit, 2019)","WHRadjBMI (Loh, 2018)","WORRY (Nagel, 2018)"
OBDOP2,0.6268354943476231,-1.909139407636555e-9,5.901811698938792e-9,FALSE,OBDOP2,0.06520152665948263,0.07776844881887954,1.1927396918944568,0.00722367302419228,0.19882075645768935,0.6937334126653948,0.6206743307604426,0.0785904101625566,9.788687560829744e-4,0.084531015848758,0.5717725216635294,0.6382231345012666,0.6517268393477111,0.2426631896145923,0.8218587333107009,5.982320688232423e-4,0.19531694775032502,0.942752924028338,0.8403566907658158,0.9619577646826576,0.6658464510173601,0.016799558189590752,0.010248454195406835,0.9559380353722488,0.5571550100135668,0.8582312480331323,0.03651064681088877,0.5329434784443514,0.6623355609780759,0.3059041905049004,0.9695822491752336,0.230476672892038,0.4748889368922025,0.015151984894172868,0.2832869496050288,0.6508201782769332,0.4737087291198895,0.09675836814108824,0.6991767108052408,0.2693976504096696,0.6105176276774588,0.1857005058556204
OPC,0.6336093368145109,-1.2900704221530774e-9,3.778454188503956e-9,FALSE,OPC,0.13111398548302028,0.15326858264276133,1.1689720366452452,1.2418858912060314e-4,0.22136181421418935,0.6472682375725914,0.7999569840386641,0.4229882223371406,0.3304808000133481,0.9318692027908492,0.13749580535710831,0.63315901863021,0.8590746933129441,0.9972081357211738,0.3015590545847693,0.7774501045769586,0.4082129241099465,0.6773307075274666,0.232063268465086,0.15798914523626384,0.7711617331218517,0.8914857575051724,0.9661356184597734,0.4568150555279589,0.10145047412174517,0.4160596609367813,0.9988269966051858,0.7958028795980006,0.016322210629683004,0.9124235909755022,0.26785336752506106,0.33355733758693684,0.9158940725363957,0.205252809146776,0.9662262242838132,0.4764786159044434,0.4916204796290304,0.3332071850629712,0.9170874163998126,0.059697841642266485,0.006826771644336685,0.9123052674798408
OBNBL3,0.6582251513112201,-2.625781405418729e-9,6.441674232920511e-9,FALSE,OBNBL3,0.08219190760612441,0.09939182134396604,1.2092652943434057,0.004174492478859915,0.4436109839379859,0.2558236496598978,0.581129778727861,0.1779550521270123,0.04362188423068367,0.5800735884404353,0.7890728489502943,0.8799160373780553,0.4619681348266253,0.5974039534085044,0.5280342113521134,0.5482181156205244,0.9466778325922782,0.8637738417846159,0.7101222374016689,0.4532114610867798,0.34122462801110826,0.649376707021041,0.4828196691731309,0.8244758928403747,0.2797534385116591,0.828446791914912,0.3296721417069398,0.5747240989350877,0.9314519817979768,0.5377207039882507,0.908094117157252,0.5667950306818229,0.4461167930786408,0.06257492806704079,0.2085987893290953,0.5234881567912366,0.507203997846243,0.5742627185162917,0.5472752765813806,0.8459370499493408,0.6827625223878482,0.6651013721281275
ENT4,0.6813257918672448,-2.1916640529691217e-9,4.649173582475496e-9,FALSE,ENT4,0.15919169919435835,0.18950866819226994,1.190443152195375,1.3142973878489998e-5,0.28521760303179144,0.7384300982110641,0.6721449485956427,0.4190120583340665,0.4156922556857005,0.6214297755156812,0.18820362738364832,0.4793638971951961,0.0430892540675729,0.9364969622961838,0.023535224445018026,0.7024126885344796,0.9186914589297106,0.4535831188299757,0.9242707861977438,0.006445564518939721,0.009611836965088726,0.1893658684094091,0.6788264916504703,0.4074061404519569,0.16288468588237534,0.1655709227634305,0.32104555588187844,0.6117276728799834,0.3109739686678749,0.6588630063958383,0.6923376883346373,0.3116365207498171,0.993909227726958,0.521095203120469,0.9478735794340551,0.10125898229878927,0.4288733611020037,0.32515919788325776,0.01658274715909949,0.8409142832489558,0.5681029425339137,0.7729565352992734
ENT7,0.6819627510976259,-2.3892211563547382e-9,5.049132434160888e-9,FALSE,ENT7,0.10419469489621098,0.12065101788207523,1.1579382040732158,1.8032517782947367e-4,0.21317069592607485,0.4660299776191312,0.3900388054467801,0.4927007070995442,0.1006586469770343,0.8497801391113171,0.0953541026491207,0.7277700015802573,0.2006138742296233,0.5223358611794373,0.1670659173617443,0.8205912563489559,0.1160899594195079,0.28880032566364805,0.7522899307001538,0.92678260719136,0.13963570381867985,0.6547861231318384,0.8036477173919238,0.4509466351140326,0.09868804348106014,0.20150166120149135,0.162526368098454,0.7877704957702738,0.04644443382411949,0.8449596612325725,0.067076729222075,0.8807751528282366,0.8482293081841918,0.4819985009871677,0.7109841460196493,0.3150241697551558,0.549485701604492,0.7001328500368147,0.3008984265168668,0.2451956374794136,0.5557176988642933,0.9496930653328496
DGNBL1,0.6947010086275875,-2.698108924042928e-9,5.298512624677507e-9,FALSE,DGNBL1,0.05805088460289614,0.07143552700059083,1.2305674149369796,6.043535391299161e-4,0.07634745752193096,0.4990908832265963,0.9972902701340256,0.387033340036932,0.01443620628438085,0.6490450164821788,0.43753010754619043,0.28832485795601803,0.4525263956395479,0.4776355857138521,0.7184317424110276,0.11517482286391062,0.8812582071020834,0.8432596221913014,0.17748290963838179,0.4172933307730404,0.3660347380069369,0.4689448072631509,0.0013953603790474087,0.3409547946115955,0.10754523666936516,0.8183424469624926,0.4901589747509752,0.2144046510527039,0.025511373970290168,0.3375003489609528,0.3558672324611506,0.2765057567596507,0.5069894426714316,0.15198782802135713,0.3007571850083449,0.7559227222686764,0.22634620008664336,0.8306752657715255,0.4146659610908162,0.21584512795996064,0.07028116483818646,0.8498976397541667
ENT2,0.7261486107090547,-2.498563798021072e-9,4.1559194935453435e-9,FALSE,ENT2,0.17437299853649202,0.2041757441697464,1.1709137646504222,8.722048288669045e-7,0.41271826492842223,0.7777131322967645,0.633027249599043,0.6363042303048869,0.04965367940819308,0.2807952635447312,0.13854490934776414,0.5226178597888718,0.02309313250335601,0.8896295437440795,0.02287073723249157,0.4853335821900301,0.3951820336906939,0.5683103556767521,0.5193774457544148,0.1586925639396194,0.07899691811535198,0.4980888999155638,0.6567483875931678,0.6967348943129718,0.8336572071471365,0.435190779800701,0.1381437255486639,0.7887469985448601,0.4619139447442439,0.910122613019282,0.39622259314833497,0.7772414554095457,0.6432240377866021,0.29780617277616506,0.904814348307436,0.011675355150314372,0.4389020517675506,0.7650113513981716,0.16156839772899645,0.7548962794656163,0.620378886788578,0.9698894379754276
COP2,0.7419205405083085,-2.653279909541594e-9,4.08651036167097e-9,FALSE,COP2,0.10675992122578257,0.12544273352617674,1.1749983709793363,6.878999729810392e-4,0.12196108933787385,0.8423100503475202,0.5221183502964151,0.923363992422736,0.6006479389801167,0.8405892709170611,0.6221705110224031,0.5577522719445428,0.6338353281353817,0.9664802968113924,0.4699349901378388,0.5600914555590648,0.361592323543673,0.4608553140028773,0.16291725670115953,0.8939794797781313,0.4662305114479565,0.6708497518215251,0.8093307899209845,0.4060728399744499,0.5721353688760423,0.8624585176674996,0.96166083605902,0.8460536231629686,0.9237521096090476,0.9063808053142046,0.7125330847593979,0.38074469226957375,0.5201570366371384,0.13409352208567574,0.9047254401627778,0.3593469135846252,0.5594790493862933,0.19686983151442167,0.7295415060849644,0.25708289778286364,0.23937117344404146,0.5158700954223453
HYPEP8,0.7428906346134148,-4.242659506570053e-9,6.504324926223384e-9,FALSE,HYPEP8,0.04247444872821083,0.04968205559465772,1.169692770177373,0.025877300431789783,0.26005626742127097,0.009395351530803354,0.7548421687760423,0.16091535378988406,0.08755176895379346,0.4503801684544799,0.8657010235491633,0.6499398536078564,0.5553494704681121,0.803629509651654,0.8939111494446738,0.6311781851699564,0.5975085379872163,0.3005564296262128,0.9400788154532584,0.7872544364421521,0.3393982153719822,0.5784967062113755,0.5882124495573602,0.7881482195016941,0.916691252632578,0.7470762334412541,0.02014921087637512,0.1982174078568359,0.2751518312272367,0.7696182095222492,0.3554325182435905,0.04553303304679485,0.16893088005895066,0.74462821142611,0.3317740120664981,0.7791195965327371,0.018288962407610392,0.9956570125659184,0.5344430308997049,0.7324433847010291,0.7956285747200971,0.9362419494716676
SYNOR5,0.7615563585893124,-3.939640318804229e-9,5.538508882069753e-9,FALSE,SYNOR5,0.08305429694582414,0.09803795494994944,1.1804079807441998,9.994360990832687e-4,0.14998356467426605,0.025583758482427287,0.09773340018243548,0.12487619588435513,0.47385988007838,0.1439028777808814,0.1469000320695933,0.8813141205814523,0.7352420955143171,0.8791384332973584,0.7952796533179484,0.944599417439734,0.27310303484185555,0.3916286469642484,0.7242872014219104,0.8869572321229833,0.4049110323230031,0.6510128945819778,0.9305407758094126,0.237335386830086,0.2569709130868117,0.8518648452401134,0.8078440842435881,0.9820698751150958,0.0704791209953097,0.9837994353547551,0.030015228595400095,0.8323554019169528,0.8137754925011451,0.8832951682406461,0.5942273604135798,0.8202485421474353,0.08313996416560993,0.4532863153790839,0.25266215700307426,0.9624226110581872,0.8055996258222169,0.9998259533692634
SYCHO1,0.7940548260788891,-4.377280245208536e-9,5.334428357560944e-9,FALSE,SYCHO1,0.08559869232162648,0.0995572027668052,1.1630692019538262,7.509106999900473e-4,0.070361494970877,0.4176023615027482,0.2557744668690385,0.2479663903104272,0.07958078665404711,0.4549639631677717,0.2938921414737668,0.5545145380592604,0.6069093065508419,0.4992830173967986,0.21499322869656276,0.8493137370492265,0.9269841146958212,0.7428703609013263,0.39801684338264703,0.7525796704770907,0.07028303180116223,0.04785706945537045,0.8471525377948071,0.8653186012053273,0.726663857555558,0.7530669871818161,0.30829140419315304,0.6935798322429234,0.3201754134492943,0.9753574013203624,0.1609137762051337,0.1928765281253081,0.6226285395207102,0.7704581503112833,0.7950722618028201,0.6509011780938858,0.22415646308023573,0.9185350271829364,0.018514970223524045,0.943838075670624,0.8559207546203211,0.9969965343209218
SYNOR1,0.7967654949638036,-4.215632777406085e-9,5.0783205293554724e-9,FALSE,SYNOR1,0.1144468672528756,0.13422392571307654,1.1728055903575116,7.867115259248115e-5,0.18325542975709108,0.1187754521504542,0.3702520189980991,0.04688334116888301,0.07617297094501382,0.03625688755677037,0.03851314998476781,0.8206119083083939,0.5530697000519992,0.5175692214860478,0.0798476604281359,0.7675934265669585,0.1928600204070295,0.21471280214573565,0.9774139555156316,0.7565984477180923,0.2158215662654201,0.074343442908812285,0.9562137304131828,0.16734829917044158,0.8167548026615917,0.033551859880766616,0.8487035297283521,0.8951632752864158,0.07986608208160699,0.8898704998400448,0.11294428233316528,0.8408087488157521,0.7718666041676658,0.902772539098006,0.3717589959518952,0.13490377395397796,0.35008874850231964,0.8118160637239524,0.1103439631403007,0.9569128140107056,0.7064513037126978,0.9954869530242508
ACNT2,0.8018526233159622,-3.1948358436348245e-9,3.766352800212307e-9,FALSE,ACNT2,0.11906303616114025,0.14323249539183966,1.2029971686425698,2.1708115573464986e-5,0.03882293392288212,0.6194869308799658,0.8923569315054913,0.8706006920458047,0.9318879800318532,0.6519252955271984,0.6476634852418414,0.7721300525493365,0.5695211988738565,0.9704160071532396,0.3777257208676365,0.39646668327471024,0.7043846200454784,0.9619756243053756,0.4081659293499268,0.15617906664948716,0.5619075270845256,0.6164444049647113,0.7093793015457914,0.04011044789126663,0.2024232095859737,0.4866217097162629,0.6055230054885207,0.3551095090886095,0.2702879519301241,0.7797936639299565,0.4795407030147121,0.8146159613040207,0.751757544593478,0.6953717484678372,0.4889741567142757,0.5803701320671577,0.2519932311250786,0.16886775251381309,0.2621231626205962,0.2925688097246619,0.08615749090152047,0.6689690792001858
CBPC,0.804859274115854,-4.1429706903600215e-9,4.822414895665217e-9,FALSE,CBPC,0.05699015705807926,0.06632072405512354,1.1637224299546218,0.013911047918235315,0.7040555018396224,0.3869319242949822,0.3435573860639673,0.21530773310960105,0.08843047283344951,0.74637886331785,0.7068019941918694,0.978379209608938,0.4632971181268288,0.7315135507760439,0.437037435178996,0.4487485002774217,0.19512712313672045,0.3020818989700266,0.31428929518337123,0.997337792739102,0.09689820124562297,0.5852036850685429,0.4932694591602453,0.1731014518512672,0.39927523899499184,0.3366682109724859,0.5317728478451511,0.3912983597072776,0.23152830313731065,0.8164432652390279,0.9435526559869964,0.3556219233187685,0.4606496687584504,0.06521029165664821,0.8384365590589606,0.5591888659422195,0.6681847278493649,0.8003530803861,0.07750023830502914,0.3120951215833998,0.5111184740695743,0.7524972536846419
PSNP3,0.8261120089492076,-3.912369353638061e-9,4.1669185142821135e-9,FALSE,PSNP3,0.17674641434176494,0.2037088661322318,1.152548790824865,3.466605075464644e-5,0.192643800645268,0.6724093680867227,0.9661360346224528,0.6420356017134803,0.08720877818894274,0.67278095565352,0.6440628931370934,0.20024662341862148,0.10690242457909044,0.9368933079636916,0.969804487609523,0.9729898885395768,0.2802849578998855,0.3948129641724775,0.07695946285068289,0.9880617605326404,0.09142194814987732,0.4193670171699699,0.8555720895897581,0.0574010012714953,0.09634850864165362,0.14580279736427215,0.13145481447094556,0.8880368886765274,0.12316215828448772,0.9933181446365557,0.04781087434683982,0.021415407309337088,0.4606538544978688,0.2918248021239219,0.04886361540900512,0.8297182040792852,0.3350038006244531,0.5996006917513262,0.16166399728522984,0.9532490014874326,0.8252363213078981,0.9953292415847396
RGSZ,0.866151679716491,-5.024141062646865e-9,4.532858345087115e-9,FALSE,RGSZ,0.08122731362555362,0.09612959941959252,1.1834639744795243,0.002128030352493343,0.11183034984331848,0.5880691296146603,0.9398074481618321,0.7922647160412615,0.93109954257032,0.7580034466997083,0.7299308046737378,0.6745213208559611,0.975351353508681,0.9970857758890672,0.5857828892509528,0.9815805305877192,0.5469401094496437,0.9431827739148244,0.5320844632263023,0.29035652426813885,0.9669680033764446,0.6375603690746404,0.9401340654616216,0.0237796729220088,0.06064590984706188,0.06932953325866985,0.5184792006030816,0.9953076355074012,0.4676406197374723,0.9879646818844812,0.362479414569902,0.8319071653460467,0.8007581659837674,0.7734682208377426,0.9333059905665458,0.4222605052006532,0.5600730559736183,0.6953068258392476,0.5495016415211762,0.5430271859318809,0.27728186353806783,0.9568279080170408
EPEN,0.886603080821493,-4.815599347455073e-9,3.9842494221550455e-09,FALSE,EPEN,0.21302138872588006,0.24594891288224935,1.1545737935205236,2.1937058053442225e-4,0.2726676135617996,0.4278791207951884,0.491018214419027,0.9662366808722618,0.9936948476770844,0.34546826154725624,0.16468926988559685,0.040278769976853736,0.9236172556442888,0.9970189189913088,0.11543726322972975,0.7254397828656841,0.7362255604010812,0.553050613573309,0.2602474670763526,0.3931518105670642,0.4818060684277463,0.5899758714787783,0.9992992960425304,0.08663333764085845,0.11059249856486758,0.4276902652398758,0.7945081804356613,0.9591658517124808,0.5189806591385699,0.9992446301524056,0.25480679702676445,0.6095769556255941,0.9330764808471472,0.9126051746286988,0.4814864175839992,0.09617714387295896,0.41454915294095146,0.5349134207838029,0.2387767713544084,0.8221855002172427,0.4966534897923274,0.9902170029698828
MOL3,0.8897396386884506,-4.521747735986118e-9,3.690786811243847e-9,FALSE,MOL3,0.12606095312090995,0.14837107908352132,1.176978877362706,4.398533139554248e-4,0.8380189525995709,0.9801982946770847,0.5731547312912699,0.6743349550536808,0.6861463574810471,0.905251268861744,0.9926064907992406,0.9582773045748654,0.4869285194768426,0.961310217510866,0.9807348503701026,0.8627409836198676,0.359492005237574,0.4489817535640063,0.20087469417914602,0.7283608199294735,0.25375099508845955,0.7432510865702009,0.9806485028209708,0.5730150463441691,0.36068836952540495,0.4331229766699452,0.4924723427563645,0.9485753933930241,0.935739526048034,0.9832477025778854,0.3379411402415618,0.24111641858944186,0.9993351590626204,0.5525706205089521,0.49471307985501795,0.9884083093992724,0.9637112375976096,0.7303626300403785,0.5270237242302135,0.39685255730600144,0.12224020813806903,0.8830540433696845
ACOB,0.8951709254315501,-4.44310022648115e-9,3.541713036364939e-9,FALSE,ACOB,0.11960194821860345,0.14106335531452607,1.1794402801591188,4.0465566135772464e-5,0.1574517896248292,0.8255608246680213,0.4520801943577616,0.7899520556364064,0.966639680777981,0.7697272486178135,0.8276822851309122,0.6480812372659384,0.9339877671684113,0.9884823798056644,0.7229583931722814,0.4584806295888365,0.8855396479480373,0.7730157593180907,0.4380027925727836,0.6504899006969176,0.9722909104263668,0.9191186197742848,0.6281661954565791,0.03267949803040133,0.09517756952678737,0.16232666304143314,0.7898119472303541,0.2908661495957759,0.2840646569951349,0.8867850211349388,0.612996668933627,0.9993467497277458,0.6815055065703565,0.8293193091311122,0.8363513926179003,0.7605604572505267,0.6610491947914627,0.3628000742816441,0.6300810900114553,0.543970652178974,0.3033870355660949,0.7562941057635597
MGL1,0.9083537030400506,-7.191948801842469e-9,5.404695609597502e-9,FALSE,MGL1,0.0942381220494178,0.10424053192447152,1.1061397410891585,0.11038866830545134,0.043740947718099984,0.4733784464917571,0.018603705091130164,0.4354909001355751,0.8571347093298833,0.7059661923599976,0.14157606698959296,0.013989489277376102,5.658445061601209e-5,0.9908489691281754,0.25871361904834234,0.9952509107592478,0.5584811755591744,0.7923493730882541,0.31013958440546285,0.9598128551615532,1.5814632900823454e-4,0.9582914799998232,0.9558900360893352,0.021933681749502908,0.02600048255067116,0.008168795776351795,7.366195283807643e-4,0.9936961074112566,8.812392714871756e-5,0.9843208873645176,0.003192481007398754,0.00564139384343923,0.9990761107687748,0.9684224208439748,0.9176283156014304,0.3787118449834873,0.004934339028091042,0.8571461592860463,0.0038702545790254726,0.9397616483623406,0.5370790692487748,0.994435348392998
ACNT1,0.9121254548588588,-5.154185946821838e-9,3.806748618322149e-9,FALSE,ACNT1,0.11611661453299882,0.13745685005374075,1.183782791175653,1.4585253738028076e-4,0.1220817183289053,0.9768699857140236,0.7539893959279803,0.8972761523563493,0.9075653254929164,0.8916026383860166,0.6840533979528108,0.9059549793273962,0.7016312283665822,0.9875314880061914,0.3024830168210617,0.5972964453434987,0.4472939251919371,0.9143895112775726,0.07582853256573753,0.27094757552895565,0.5923683180184046,0.5857194080216244,0.8779739915315653,0.022091483738741285,0.1228461327626202,0.2746119269471061,0.7287944070405534,0.7938305628843889,0.12799432641399727,0.9312130204316896,0.7071521946712273,0.9300093786490672,0.9592158678792344,0.6762934460102742,0.867400107447218,0.4121108772029891,0.09806744033660623,0.18763456795796415,0.25133387576922284,0.3936088583239433,0.1403044601438515,0.7398274490598968
VSMCA,0.9352240932565984,-6.337342616142998e-9,4.180659141829078e-9,FALSE,VSMCA,0.09714173615554038,0.11349617149147245,1.168356424160938,0.002131372457435752,0.2000246195773256,0.9991710356506289,0.3940033276099044,0.8568202910723053,0.9947717016059304,0.11558114762374515,0.0038775571601472256,0.13606791185527914,0.5321242265793583,0.9999977321864488,1.2157898597664892e-6,0.9927191671793482,0.3207192338829948,0.2760819078561252,0.3187550198870135,0.0014884661860590108,0.18285750130882167,0.8984186874447313,0.999987049947504,0.16250996790798555,0.20580226525238315,0.08459510696172884,0.19835089330836544,0.9986137987131752,0.7350053548794715,0.9999346039027486,0.8736213045699023,0.9557933503999484,0.9933944337910404,0.999944305889936,0.9905998948306276,5.109344571396415e-4,0.6405750677489985,0.9313509099721716,0.16024705203856382,0.5947477225711084,0.006848117304157053,0.9999996819151336
DETPH,0.9407598883865049,-9.184894224832766e-9,5.883285530072377e-9,FALSE,DETPH,0.035401217744862185,0.041847665175857834,1.1820967707228442,0.015866990883944432,0.2072117119254645,0.9739370736086672,0.17242149060864076,0.4399292062242986,0.23195948390697,0.02448708461747072,0.07574393393278445,0.3218948900259671,0.4012259540800884,0.9933472243399664,0.08231188346405954,0.11836351250537447,0.2505061994478505,0.4791786596359237,0.4198597406117616,0.8224243172340344,0.8535029331348633,0.3178951519127353,0.05524431528700989,0.210293130178415,0.08051968636652207,0.08367210028010247,0.5162630701190369,0.953314022844726,0.6477189169206002,0.6926241504733159,0.21221200352120298,0.5372998253715865,0.9514357109144748,0.27255300198254306,0.5299856110628832,0.3370392625541314,0.10009395587252751,0.920912271655837,0.9975525211558236,0.5229031747460821,0.12890252290300291,0.6088676585633445
ACTE1,0.9408686370852092,-5.798578618792889e-9,3.712023376186411e-9,FALSE,ACTE1,0.1082762193972551,0.12652276349914102,1.1685184817447412,4.988106585153085e-4,0.14874751945108522,0.9278179928691348,0.4499581475624539,0.9761376012663168,0.9566182841714296,0.8441623094813642,0.9777102645373804,0.8234650392428712,0.8603665776052503,0.9503599231780296,0.8645044978342515,0.6451205636171229,0.7324526392247492,0.9017422468919091,0.5662271867641222,0.3684026578557677,0.908333977031894,0.7213902925361609,0.6041184026553037,0.03919421004299853,0.20248216636541416,0.20217693681582888,0.8300988963140373,0.7438698125116395,0.5732107084908502,0.9742706986627108,0.5636653144116669,0.9811276431476328,0.9468677481965992,0.8520544118432767,0.9264339241005444,0.8547579649229294,0.5969425111083377,0.5442077537178306,0.5682034427624092,0.4611976765998706,0.1967379677200889,0.8458996816337389
COP1,0.9415495656232404,-6.319952859954226e-9,4.030799565185161e-9,FALSE,COP1,0.12240774603682325,0.1397798930569346,1.1419203243468383,0.0037949597723299904,0.624116793569506,0.7183357765954093,0.3360355919706348,0.4084821690960129,0.8109750148587977,0.9189582248540948,0.9130458921838402,0.7555647699696899,0.777271417277178,0.9712133355083687,0.9484141978205668,0.6508548220580599,0.5658914956355799,0.6569804895816401,0.1838481350792474,0.9541831892858558,0.3728719524830615,0.4802462872952138,0.9781225586401272,0.3784802886464589,0.7585786036245931,0.9477284208617652,0.9727420769072798,0.9316544647419581,0.94229742017558,0.9034284599037892,0.7261063068368412,0.4070477188680084,0.5743916192636579,0.3075949578211084,0.6359513629927932,0.938341481748907,0.8829668741830636,0.3609931232880281,0.7207417093328686,0.18799873305040188,0.12226135645806407,0.7275817513675137
MGL2,0.9467075120068836,-8.582787064340267e-9,5.318586054422081e-9,FALSE,MGL2,0.09509622160252444,0.10458020315962524,1.0997303720093232,0.12492731739046245,0.053466843168973474,0.3887547279465968,0.04765421098285586,0.5519789599933294,0.8716897999256892,0.7424688832150851,0.031581301965131724,0.014640849248011015,9.598310822517464e-7,0.9357491429153456,0.3063137685012237,0.9921159003036832,0.5960642194098204,0.9421298454765512,0.2704623251638738,0.9754797750945368,2.5397233149639035e-7,0.8229982754470236,0.8713027861489239,0.08887058916064178,0.01837321791112762,0.12672958145245322,7.304290630175548e-4,0.9584947439403746,4.4277318427160606e-6,0.9689759635469738,0.0015953197637682164,0.007799152799215758,0.9982354420256976,0.9112791804263732,0.8147477957335627,0.2983125231759968,0.0017916089567617324,0.7012504251237218,2.902425031963078e-4,0.9229244812445051,0.4537051466386616,0.9961739260414608
SYNOR3,0.957160034595,-7.257207629581839e-9,4.222645426924686e-9,FALSE,SYNOR3,0.15891608100107008,0.18088125998319152,1.1382187305636708,1.793738674465631e-4,0.13001610917824574,0.06133770708926084,0.34555455327175144,0.025877124521173318,0.13667169192216772,0.07654062574010656,0.21238273412324515,0.4016784875568945,0.8684605032400172,0.7475436601513783,0.800399643387371,0.8177226150967372,0.20780674664274454,0.4316047988769944,0.4933745082903401,0.9593397282352024,0.5070632927172767,0.2484811195912792,0.5747743996589112,0.19645080759779154,0.6592929788449342,0.22193246136019276,0.8567143903171739,0.7894966363504465,0.18967469316143146,0.8118691687242846,0.047504388648160464,0.9308273883921804,0.9298643369755288,0.4079234577360613,0.34522650900458063,0.7402940763854772,0.2917315679595057,0.8358048806752436,0.34077887103995497,0.9804051522341808,0.9304029187190348,0.9817734819165622
ACMB,0.9663166932043936,-6.776679860181086e-9,3.704682200285553e-9,FALSE,ACMB,0.12451897183400915,0.14279694136251053,1.1467886319593683,0.001000671986398334,0.12659741332270025,0.4871205621318885,0.5613088095054938,0.5014955565469297,0.9839683788643998,0.6101445483167158,0.8641037491927269,0.5177149974786092,0.4420892599386716,0.8316859666784624,0.8112439172664209,0.6615344672903702,0.97506665604715,0.7493312398650745,0.6495166789987126,0.2821199081537787,0.3176540375858433,0.7543749114637203,0.7985347856586337,0.10715529506115927,0.13093965037065436,0.28830822042845383,0.5651879168310505,0.8195036887352508,0.12304571350934836,0.910371184864586,0.46466814558139896,0.509607400763356,0.9283617746909354,0.8096788575608287,0.2611100747833813,0.8897163902515308,0.2251322590799905,0.25525480296783754,0.1278550217891592,0.8359872399373187,0.1991811591406642,0.9957185633672362
SYNOR4,0.9676819918348192,-8.838556181263206e-9,4.783370871797459e-9,FALSE,SYNOR4,0.13938626744265953,0.15820383188881398,1.135003001309979,0.0013221014732648056,0.1526285976379601,0.202336952505988,0.7328560964896257,0.06826165413807736,0.0937152379783035,0.11762610470291625,0.20479433605356875,0.7044488231798788,0.7069473269872915,0.7478389514789421,0.4872993236704732,0.9939587451943184,0.3740246111124216,0.6348978120075224,0.7517283459166191,0.9124480288334812,0.3213348676957003,0.23318735723119444,0.8802091653412827,0.2942948188589312,0.4511685390276346,0.2694849758234541,0.4862076206909919,0.9749995586860564,0.35064783958505163,0.970765218719294,0.047454340383215415,0.7606783004425791,0.95130184289279,0.5206837713878684,0.4941701701874905,0.4797379894090138,0.14106002278265506,0.8440346929015532,0.3481382225839155,0.9897193800067416,0.9436976333609476,0.9923049867909076
ACTE2,0.9678045784633136,-6.786827935830608e-9,3.669618861020221e-9,FALSE,ACTE2,0.11518241838153785,0.13348550389825933,1.1589052024944742,6.295146335359642e-4,0.2272791394261664,0.9727887246433649,0.4144771230333072,0.9331457567109612,0.9815538497589946,0.84986566521281115,0.8912025801331525,0.9571710666684192,0.603544904255926,0.948497690760184,0.8550864005690608,0.43822799207722,0.3281661353793781,0.8212953140753741,0.06410323352035667,0.6318959459270351,0.6496116173398307,0.5806821288803495,0.4288442733661756,0.03350011639475299,0.021517103262367655,0.10952074954006924,0.7136095893748466,0.7809876443571924,0.23615012825612675,0.8622933238514251,0.660454762420469,0.9856847326922492,0.9031529548702022,0.8322017962093717,0.8892628373008886,0.8089887917973501,0.2186286388908591,0.2246197285906013,0.393256991645866,0.4654509618992846,0.220512281555642,0.4882472490377364
RGDG,0.9836903665719268,-9.416873728097197e-9,4.4071250342166754e-9,FALSE,RGDG,0.06961784984249099,0.07796756937577391,1.1199364753748355,0.024561896210186226,0.07194534821852032,0.9862643290520012,0.2792711778487933,0.8988418771593925,0.9939407306034808,0.8472693175038328,0.9685023945481396,0.3592049386741458,0.798849864517746,0.9454786751840426,0.7401052789527629,0.8678814724185748,0.9417374709842116,0.7233608326287583,0.863958858972222,0.11473431329250112,0.6947288671536402,0.514796112684907,0.8464988206793231,0.19493375987030165,0.18899518070837076,0.3694018209103338,0.5570975844131514,0.7641019278106778,0.27184396707454456,0.3762931304180108,0.3640613416320004,0.8193316866831563,0.9048151437069779,0.3671329468229678,0.8803203683285117,0.4927894329896858,0.564923642083546,0.9259281755034084,0.3988871960674067,0.751337053329882,0.5056436851428182,0.8582287780239158
