gwas,specificity_id,conditional_annotation,annotation,tau,se,pvalue
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH11,9.5502709637325e-09,5.0557272506126114e-09,0.029445885366880486
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU20,9.7641036111866e-09,5.187201732409981e-09,0.02989458937793144
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH12,2.5257886178629654e-08,1.3459395670577499e-08,0.030286548877133838
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCINH10,1.0966554367476461e-08,5.846352519496898e-09,0.030341769778529367
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBINH4,1.1179778153362194e-08,5.990415363475658e-09,0.03100126682789732
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU3,8.067542366957074e-09,4.338120699011053e-09,0.03146498135294547
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU10,8.363075534879723e-09,4.5397703809739055e-09,0.03272439096389674
BMI_UKBB_Loh2018,mousebrain,DEINH3,HYPEP1,1.210805885674765e-08,6.701486113476523e-09,0.035398901918178766
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBINH5,1.6320141683751827e-08,9.044410148132172e-09,0.03558077819972362
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU13,8.382490466019868e-09,4.720569262104312e-09,0.03788812106476402
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEGLU1,1.2358423493585524e-08,7.0607522150947855e-09,0.040033416128470084
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH17,1.1113171400784493e-08,6.361265896834445e-09,0.04031812533758335
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU9,8.747525111264814e-09,5.028854553189949e-09,0.04097635100876455
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEGLU4,1.0628516975316724e-08,6.151296245647321e-09,0.04200756378024513
BMI_UKBB_Loh2018,mousebrain,DEINH3,DEINH6,1.4256628919774291e-08,8.297593695875731e-09,0.04288332937890242
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENT9,7.846326888589501e-09,4.595908630342009e-09,0.0438885681080374
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBCHO3,1.2640214628871503e-08,7.525202901071083e-09,0.04650615147853394
BMI_UKBB_Loh2018,mousebrain,DEINH3,MSN5,7.761189268144341e-09,4.643649166529114e-09,0.04732572528408577
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH7,1.0485301400899616e-08,6.2994371619187315e-09,0.04800804671122934
BMI_UKBB_Loh2018,mousebrain,DEINH3,MSN4,7.717918036421117e-09,4.655918596673111e-09,0.04869331580686962
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH3,1.8740812329253266e-08,1.1327108216424686e-08,0.04901197991053858
BMI_UKBB_Loh2018,mousebrain,DEINH3,DEINH7,1.5949217030394784e-08,9.661325048474244e-09,0.04938652151275134
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU3,1.3892520062123302e-08,8.432155729527179e-09,0.04972103970946325
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBCHO4,1.1385874326827504e-08,6.964210259498729e-09,0.05103369703724858
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH13,1.1479771145928284e-08,7.0562387093809424e-09,0.051879524377270114
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEGLU9,9.192150234112249e-09,5.794441061370952e-09,0.05632725541220107
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH5,8.362519263433605e-09,5.3890530968098165e-09,0.060359780583297475
BMI_UKBB_Loh2018,mousebrain,DEINH3,MSN2,6.049208203242026e-09,3.904956332345904e-09,0.060677599719262613
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCINH3,2.394603980656324e-08,1.5696821852349026e-08,0.06356294515991727
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBINH4,8.16925352770583e-09,5.4189924024082955e-09,0.06583837742086554
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU11,6.992937072684954e-09,4.6888125392588534e-09,0.06792707745258489
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH3,1.0814665308825534e-08,7.329123002395767e-09,0.07002910860202281
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU4,1.4441851443192205e-08,9.852925057280717e-09,0.07135921951148126
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBINH5,8.531740553202723e-09,5.9200897014348414e-09,0.07477107698895226
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU18,7.1976270169042435e-09,5.043235761881624e-09,0.07676338600855094
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU15,6.858402537794671e-09,4.811574414829719e-09,0.0770212733642962
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCINH9,9.91446882495929e-09,6.999520969033565e-09,0.07832195218751344
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBINH2,1.096421121993504e-08,7.814275226063981e-09,0.08029347910958373
BMI_UKBB_Loh2018,mousebrain,DEINH3,SEPNBL,9.767990921162558e-09,6.993998423426345e-09,0.08126322994191193
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU2,2.1998696096109715e-08,1.5809597163247907e-08,0.0820403642576174
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU12,6.208501836901783e-09,4.529865176408754e-09,0.08525436443843015
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBINH7,9.383290142044949e-09,6.853819919971195e-09,0.08549027293864814
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU2,6.340725057859618e-09,4.7421645394607966e-09,0.0905957951646464
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU6,7.2402268457856415e-09,5.451732217135173e-09,0.09207916262684984
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH11,8.885477895586763e-09,6.761124263119486e-09,0.09438924553706812
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSPEP5,8.113001018750004e-09,6.229923112856091e-09,0.09641317483242544
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSPEP3,7.1614162847109154e-09,5.529795077398909e-09,0.09764977010500003
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBGLU1,8.733255939798103e-09,6.806438132218962e-09,0.09973070478310292
BMI_UKBB_Loh2018,mousebrain,DEINH3,CBINH1,6.734485551593717e-09,5.28589959387811e-09,0.10132334535344543
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENT1,1.521821053196829e-08,1.1975776693873555e-08,0.10190891523606943
BMI_UKBB_Loh2018,mousebrain,DEINH3,TECHO,8.688665170401347e-09,6.844646018729164e-09,0.1021473558264665
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBSER3,8.739413008481884e-09,6.904864220822912e-09,0.1028121639244886
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBCHO1,1.3979688725769505e-08,1.1050905020366304e-08,0.1029308976154174
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH14,2.5645047749322916e-08,2.0398868836811887e-08,0.10434425115824858
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBNBL1,6.9649332739522886e-09,5.627643718001605e-09,0.10792688727098898
BMI_UKBB_Loh2018,mousebrain,DEINH3,HYPEP5,7.516858940753748e-09,6.15032605161484e-09,0.11081813991906576
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH9,7.364217989366811e-09,6.064613062247671e-09,0.11231790368974404
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSPEP1,6.851093241799685e-09,5.706584846796515e-09,0.11496110749378753
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU1,8.7003567849613e-09,7.384658531930673e-09,0.11936513129157406
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBGLU9,5.9994017987100056e-09,5.11912466719717e-09,0.1206068539136218
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH8,1.0003597591181162e-08,8.574858452304683e-09,0.12168202040326692
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU16,5.861240338282655e-09,5.026263060837749e-09,0.12178238432996467
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH16,5.4138167817373104e-09,4.6640545686012195e-09,0.12287111754638864
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU7,5.121662172393251e-09,4.4214935303175216e-09,0.12335945758161375
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCINH7,6.390769715102401e-09,5.5384889174292225e-09,0.12427401404737888
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU8,4.831094561784863e-09,4.231280275792311e-09,0.12677748646160936
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSPEP2,5.640019918253444e-09,4.99152999164224e-09,0.12925537519227456
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH7,7.966246427068009e-09,7.129134116957669e-09,0.1319071126149694
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBGLU10,5.184088221781441e-09,4.647075960059058e-09,0.13230543780652546
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBINH6,8.308112794104126e-09,7.724520852901988e-09,0.1410641524380108
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH1,6.409424729127333e-09,5.988007444444954e-09,0.14222485074473912
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBSER4,7.557680217729061e-09,7.129726106689142e-09,0.14456685860855106
BMI_UKBB_Loh2018,mousebrain,DEINH3,DEINH4,5.8719722239870605e-09,5.599981859147076e-09,0.14718806564460835
BMI_UKBB_Loh2018,mousebrain,DEINH3,MBCHO1,7.0930270612541915e-09,6.9296032360358206e-09,0.15301603707556022
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH8,7.873540870267854e-09,7.823186019346657e-09,0.15710279348318698
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU1,4.4555546016120325e-09,4.459202281308043e-09,0.1588532697747958
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH13,5.8649656340064105e-09,5.8840025522803524e-09,0.15943938488949394
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH10,5.3656945167872435e-09,5.406441820285609e-09,0.1604858126757283
BMI_UKBB_Loh2018,mousebrain,DEINH3,CBNBL1,6.312374147478363e-09,6.3797252216048334e-09,0.16122323453997756
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBADR,5.223227699209273e-09,5.319747626535601e-09,0.16308532464345632
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU7,7.929468683667506e-09,8.10111417846716e-09,0.16383641185286624
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU9,5.700443855745706e-09,5.903845518047169e-09,0.16713530389145242
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEGLU6,5.525806275640961e-09,5.727280429054879e-09,0.16731698222604324
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSNP5,5.531462839843728e-09,5.746111936174921e-09,0.16786298804831218
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEGLU5,6.0958279834811356e-09,6.350867882650463e-09,0.1685674395106765
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBINH1,5.779159055993795e-09,6.1439428552184205e-09,0.1734479985360538
BMI_UKBB_Loh2018,mousebrain,DEINH3,MSN3,3.6742017112119457e-09,3.912506240685651e-09,0.17384186058296114
BMI_UKBB_Loh2018,mousebrain,DEINH3,DEGLU1,4.108651750552253e-09,4.45418057532242e-09,0.17815321945224882
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSNF1,5.61478361680331e-09,6.149479828463161e-09,0.18060807736997705
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEGLU14,5.186376084805044e-09,6.108201758219746e-09,0.1979172899187252
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCINH5,5.573911641059341e-09,6.573163448026175e-09,0.19822453336061246
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU10,4.913905727682291e-09,5.7955814308214296e-09,0.1982548936985952
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU22,3.2631935663681706e-09,4.052790544083585e-09,0.21036020890736168
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBGLU6,4.394985454826695e-09,5.510864429283278e-09,0.21257660788124327
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBNBL5,4.3786363234306185e-09,5.768237368952655e-09,0.22389806314244706
BMI_UKBB_Loh2018,mousebrain,DEINH3,DEINH8,5.628456430350503e-09,7.628741629641571e-09,0.23031915757653534
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCINH11,4.821540458904278e-09,6.660781522239145e-09,0.23457274985036966
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBINH3,3.6995536898766225e-09,5.114093208029514e-09,0.23471596490909966
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBGLU7,3.73826196843527e-09,5.2267098256871406e-09,0.2372356953681
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH6,5.0048774204408925e-09,7.219395755144085e-09,0.2440749767953663
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBSER2,3.788620779534192e-09,5.4938724247437615e-09,0.24522022989997197
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH14,3.25377883802132e-09,4.7632536452702565e-09,0.2472718096156343
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH18,2.894678454328559e-09,4.390956446906758e-09,0.2548719782225984
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH1,4.286243524441575e-09,6.565019929540781e-09,0.25691322186005555
BMI_UKBB_Loh2018,mousebrain,DEINH3,HYPEP2,3.8978859213964795e-09,5.97977897574853e-09,0.2572507518090409
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU8,5.375924764732666e-09,8.345306807364907e-09,0.2597276101262912
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSNP6,3.1550285909256777e-09,4.956167858633733e-09,0.2621971735702835
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBINH1,4.027248841613721e-09,6.38232969713068e-09,0.26402032354735105
BMI_UKBB_Loh2018,mousebrain,DEINH3,DEGLU3,2.878693916686172e-09,4.6186237504538234e-09,0.2665504038814028
BMI_UKBB_Loh2018,mousebrain,DEINH3,DECHO2,3.2593708849374732e-09,5.2315500982873315e-09,0.26663502741323797
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSPEP4,2.7165508763519018e-09,4.6161990908570035e-09,0.2781043477715781
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH6,3.364748175261349e-09,5.7179418628197295e-09,0.2781136589108409
BMI_UKBB_Loh2018,mousebrain,DEINH3,DEINH2,4.908808356980019e-09,8.473691493833183e-09,0.2811934275590192
BMI_UKBB_Loh2018,mousebrain,DEINH3,DECHO1,3.0684392927628227e-09,5.324223534460875e-09,0.28220054594942523
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCINH1,3.5680501382674037e-09,6.33741557246124e-09,0.28671286625597125
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBNBL4,3.665543645037858e-09,6.542005643055874e-09,0.2876343966717628
BMI_UKBB_Loh2018,mousebrain,DEINH3,NFOL2,2.118975755441131e-09,3.9846656456641425e-09,0.2974382965152613
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBDOP1,3.080089418783165e-09,5.988246766560658e-09,0.3035016300316933
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH19,2.357473589772174e-09,4.64010685944881e-09,0.3057040537573239
BMI_UKBB_Loh2018,mousebrain,DEINH3,MSN6,3.187996500658496e-09,6.392019406797099e-09,0.30897903526727816
BMI_UKBB_Loh2018,mousebrain,DEINH3,HYPEP7,3.297288697542587e-09,7.052259286713457e-09,0.320052967174947
BMI_UKBB_Loh2018,mousebrain,DEINH3,CBINH2,3.205053829736965e-09,6.997451792518224e-09,0.3234648801840701
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH2,2.485188578008576e-09,5.4897611994753895e-09,0.32538411598854955
BMI_UKBB_Loh2018,mousebrain,DEINH3,HYPEP3,2.661000748329065e-09,6.374748065142796e-09,0.3381825505976214
BMI_UKBB_Loh2018,mousebrain,DEINH3,DGNBL2,1.5330324456153387e-09,4.523153541594591e-09,0.3673312306330124
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENT5,1.7766775710689488e-09,5.260315834069731e-09,0.3677753734897906
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH20,1.910107249207969e-09,6.4405172215525825e-09,0.3833948564296541
BMI_UKBB_Loh2018,mousebrain,DEINH3,HYPEP4,1.9258922514593995e-09,6.60749594419031e-09,0.3853456294453293
BMI_UKBB_Loh2018,mousebrain,DEINH3,MOL1,1.1682719277485124e-09,4.142780162429116e-09,0.3889710220199222
BMI_UKBB_Loh2018,mousebrain,DEINH3,NFOL1,1.03717454831438e-09,3.722466176137408e-09,0.39026606402984987
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSPEP8,1.4572360667297554e-09,5.803593162453842e-09,0.4008714736375878
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH10,1.3623979946460068e-09,5.453664044775336e-09,0.4013658539968011
BMI_UKBB_Loh2018,mousebrain,DEINH3,MOL2,8.500565164717313e-10,3.7329190891815216e-09,0.4099323592191401
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSNF3,1.2680244403947114e-09,6.2926558979792664e-09,0.42015044281719105
BMI_UKBB_Loh2018,mousebrain,DEINH3,MFOL1,6.550258432798059e-10,3.5567806882833063e-09,0.4269429642316195
BMI_UKBB_Loh2018,mousebrain,DEINH3,CBNBL2,8.893584532473309e-10,5.367438374527087e-09,0.43419843542785175
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBINH2,5.347739773916973e-10,4.288505952214349e-09,0.4503807792962387
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBGLU8,5.771000934820138e-10,6.103360548344392e-09,0.4623343530453681
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCINH6,3.523175785600124e-10,4.565437248284179e-09,0.4692439107598007
BMI_UKBB_Loh2018,mousebrain,DEINH3,DEINH1,3.9237288496578366e-10,5.10080083364525e-09,0.4693420896474332
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEINH21,3.534854471320152e-10,5.980807513417645e-09,0.4764349160134496
BMI_UKBB_Loh2018,mousebrain,DEINH3,TEGLU14,2.929313868902258e-10,5.408424284333479e-09,0.4784030250225156
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBGLU4,1.9739105798223064e-10,6.462445115694137e-09,0.4878164697070113
BMI_UKBB_Loh2018,mousebrain,DEINH3,MFOL2,4.989430993268222e-11,4.127745429006938e-09,0.495177884532368
BMI_UKBB_Loh2018,mousebrain,DEINH3,SZNBL,-1.9540880332743243e-10,4.548992509443649e-09,0.5171318956813168
BMI_UKBB_Loh2018,mousebrain,DEINH3,MBDOP2,-3.6396890092005986e-10,4.929563853011037e-09,0.5294287219253493
BMI_UKBB_Loh2018,mousebrain,DEINH3,HBSER1,-6.852820413056392e-10,5.923394077775333e-09,0.5460511904982353
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCGLU5,-7.079849740492918e-10,5.002840859482051e-09,0.5562690721249806
BMI_UKBB_Loh2018,mousebrain,DEINH3,SYCHO2,-1.4746866716543245e-09,8.316248735141244e-09,0.570373813998302
BMI_UKBB_Loh2018,mousebrain,DEINH3,SYNOR2,-1.2171401584301354e-09,6.057953705948777e-09,0.579617893091931
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSNF2,-1.2678613430970074e-09,5.6282886445411855e-09,0.5891137757814722
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSPEP6,-1.19981308118765e-09,5.3069932427572706e-09,0.5894309899913207
BMI_UKBB_Loh2018,mousebrain,DEINH3,DEGLU2,-1.2659366250823496e-09,5.249461676834707e-09,0.5952827056413812
BMI_UKBB_Loh2018,mousebrain,DEINH3,OPC,-1.1282879921292342e-09,3.7584463822798404e-09,0.6179879397877814
BMI_UKBB_Loh2018,mousebrain,DEINH3,CR,-1.712161280534991e-09,5.560280891295312e-09,0.6209311054433471
BMI_UKBB_Loh2018,mousebrain,DEINH3,COP2,-1.3818715668632816e-09,4.005696115291228e-09,0.6349440318779986
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENT3,-1.3911799809392546e-09,3.976306994032617e-09,0.6367808734587275
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENT6,-1.5095340145228653e-09,4.305371892071972e-09,0.6370619261978889
BMI_UKBB_Loh2018,mousebrain,DEINH3,DGNBL1,-1.854164945166812e-09,5.2326851101343846e-09,0.6384590486542263
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBNBL3,-2.445351995034872e-09,6.383626024854151e-09,0.649164696604281
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSNP1,-1.9939709649240246e-09,4.6001818227073964e-09,0.667657807530847
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSPEP7,-2.339192889413321e-09,5.184061630485924e-09,0.6740873237987209
BMI_UKBB_Loh2018,mousebrain,DEINH3,OBDOP2,-3.0984969860902837e-09,5.950166838592637e-09,0.6987264633388143
BMI_UKBB_Loh2018,mousebrain,DEINH3,ACNT2,-2.004550915038044e-09,3.7173340332545483e-09,0.7051408262814551
BMI_UKBB_Loh2018,mousebrain,DEINH3,HYPEP6,-3.1122495148241136e-09,5.579900446601538e-09,0.7114961194595447
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSNP2,-2.917842069954016e-09,4.959666245823815e-09,0.721839291319927
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENT4,-2.7690417644142925e-09,4.677415925125967e-09,0.7230755316213309
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSNP4,-3.4947613077897758e-09,5.752144953856435e-09,0.7282596463640212
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENT7,-3.5259656357029832e-09,5.1051765768915905e-09,0.7551118849222047
BMI_UKBB_Loh2018,mousebrain,DEINH3,MEINH5,-3.9464857767428695e-09,5.1897399155414005e-09,0.7765041868622813
BMI_UKBB_Loh2018,mousebrain,DEINH3,RGSZ,-3.385071839350997e-09,4.419694801416184e-09,0.7781339544330754
BMI_UKBB_Loh2018,mousebrain,DEINH3,ACOB,-2.9491592968753045e-09,3.4593374107579307e-09,0.8030376266449577
BMI_UKBB_Loh2018,mousebrain,DEINH3,MOL3,-3.1295923452074058e-09,3.654990195220563e-09,0.8040707731747732
BMI_UKBB_Loh2018,mousebrain,DEINH3,MGL1,-5.4587970151699085e-09,5.376903690246787e-09,0.8450020349500577
BMI_UKBB_Loh2018,mousebrain,DEINH3,ACNT1,-3.798864671182426e-09,3.7406495769686425e-09,0.8450811936889224
BMI_UKBB_Loh2018,mousebrain,DEINH3,HYPEP8,-7.247614771900342e-09,6.6643463245879426e-09,0.8615966286414298
BMI_UKBB_Loh2018,mousebrain,DEINH3,ACTE1,-4.0191152559092755e-09,3.601839760732328e-09,0.8677569665817702
BMI_UKBB_Loh2018,mousebrain,DEINH3,EPEN,-4.450327556828049e-09,3.95177265507695e-09,0.8699510599858007
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENT2,-4.93065454696448e-09,4.197076629696744e-09,0.8799592414560251
BMI_UKBB_Loh2018,mousebrain,DEINH3,VSMCA,-4.914406117152608e-09,4.0596835284633184e-09,0.8869639739402122
BMI_UKBB_Loh2018,mousebrain,DEINH3,SYNOR5,-7.1882042052111876e-09,5.655976355894573e-09,0.8981186370918093
BMI_UKBB_Loh2018,mousebrain,DEINH3,MGL2,-7.213128135887127e-09,5.299968335625019e-09,0.913239316180508
BMI_UKBB_Loh2018,mousebrain,DEINH3,COP1,-5.533121566635492e-09,3.9515481478963915e-09,0.9192794885605052
BMI_UKBB_Loh2018,mousebrain,DEINH3,SYNOR1,-7.583168398226233e-09,5.2423504905626235e-09,0.9259843920749602
BMI_UKBB_Loh2018,mousebrain,DEINH3,ACTE2,-5.217231665518407e-09,3.5747249547776097e-09,0.9277831749472716
BMI_UKBB_Loh2018,mousebrain,DEINH3,ACMB,-5.688388875080491e-09,3.622226758634549e-09,0.9418403700032468
BMI_UKBB_Loh2018,mousebrain,DEINH3,SYCHO1,-8.741585868272955e-09,5.493904532551627e-09,0.944211263053664
BMI_UKBB_Loh2018,mousebrain,DEINH3,CBPC,-7.815933346732934e-09,4.9005965146265665e-09,0.9446320604500752
BMI_UKBB_Loh2018,mousebrain,DEINH3,PSNP3,-7.07229421084767e-09,4.4072951989346526e-09,0.9457177710808641
BMI_UKBB_Loh2018,mousebrain,DEINH3,DETPH,-1.024690246744966e-08,5.9332075810395936e-09,0.957919996809112
BMI_UKBB_Loh2018,mousebrain,DEINH3,RGDG,-7.790799311649536e-09,4.2786662397369486e-09,0.9656849896350715
BMI_UKBB_Loh2018,mousebrain,DEINH3,ACBG,-8.065109103301607e-09,4.2802236797328916e-09,0.9702359583939122
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENTG4,-6.793283053664827e-09,3.56911600401526e-09,0.9715026662490428
BMI_UKBB_Loh2018,mousebrain,DEINH3,MGL3,-9.908951585522474e-09,5.111016307575129e-09,0.9737337336424904
BMI_UKBB_Loh2018,mousebrain,DEINH3,OEC,-7.75816154301755e-09,3.9493555052998904e-09,0.9752588367065408
BMI_UKBB_Loh2018,mousebrain,DEINH3,EPSC,-7.367777393464173e-09,3.684839848994617e-09,0.9772219807349772
BMI_UKBB_Loh2018,mousebrain,DEINH3,PVM1,-1.045562916466724e-08,5.150596667952053e-09,0.9788209204997229
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENTG1,-7.946300499563338e-09,3.881930268682258e-09,0.979670821646578
BMI_UKBB_Loh2018,mousebrain,DEINH3,PVM2,-1.1375650777452856e-08,5.521515700895249e-09,0.9803122269459874
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENTG2,-8.771431470413261e-09,3.896453154488515e-09,0.9878114197448334
BMI_UKBB_Loh2018,mousebrain,DEINH3,HYPEN,-8.677518554543243e-09,3.82597419853509e-09,0.9883370618769071
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENTG3,-9.03141492059778e-09,3.839861855784221e-09,0.9906640036511848
BMI_UKBB_Loh2018,mousebrain,DEINH3,SYNOR3,-1.0458244282332347e-08,4.4228523028143664e-09,0.9909750453283598
BMI_UKBB_Loh2018,mousebrain,DEINH3,VECA,-9.20460602100253e-09,3.575720818302233e-09,0.9949763322722672
BMI_UKBB_Loh2018,mousebrain,DEINH3,VECV,-1.1201244867884495e-08,4.335664365913783e-09,0.9951100096759667
BMI_UKBB_Loh2018,mousebrain,DEINH3,SYNOR4,-1.2702162812727741e-08,4.85301837109309e-09,0.9955695367786346
BMI_UKBB_Loh2018,mousebrain,DEINH3,SCHW,-1.3666153864896894e-08,5.204306105437914e-09,0.9956793958945684
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENTG6,-1.008749774460107e-08,3.7552553187901974e-09,0.9963868862515486
BMI_UKBB_Loh2018,mousebrain,DEINH3,EPMB,-1.0731605304131641e-08,3.9288920879370956e-09,0.9968472649796356
BMI_UKBB_Loh2018,mousebrain,DEINH3,ABC,-1.1133948664372376e-08,3.959847487399975e-09,0.997536065838952
BMI_UKBB_Loh2018,mousebrain,DEINH3,ENTG5,-1.0468558241813529e-08,3.706871968652235e-09,0.9976292828561136
BMI_UKBB_Loh2018,mousebrain,DEINH3,SATG2,-1.2459742501470303e-08,4.2335696351438645e-09,0.9983751882328844
